X,Y,nesting,num_operands,extra
+3*y,$,1,1,no
(+15*x*y+30*x*y),+45*x*y,1,2,no
(-25*y+87*y),+62*y,1,2,no
+-70*a*x*y,$,1,1,no
(+93*y-69*y),+24*y,1,2,no
(+8*b*x*y+-26*b*x*y),-18*b*x*y,1,2,no
(-19*a*x*y-9*a*x*y),-28*a*x*y,1,2,no
(-27*b*x++75*b*x),+48*b*x,1,2,no
(-26*a*b*x*y-81*a*b*x*y),-7*a*b*x*y,1,2,no
-24*x,$,1,1,no
+-8*a*b*x*y,$,1,1,no
(-69*b*x-69*b*x),-38*b*x,1,2,no
(+54*a*y-2*a*y),+52*a*y,1,2,no
(+7*x*y-25*x*y),-18*x*y,1,2,no
(+39*a*b*y++95*a*b*y),+34*a*b*y,1,2,no
(+8*x+73*x),+81*x,1,2,no
(-8*a*x-9*a*x),-17*a*x,1,2,no
(+28*x*y-29*x*y),-x*y,1,2,no
(-7*b*x*y-7*b*x*y),-14*b*x*y,1,2,no
(+64*x*y-92*x*y),-28*x*y,1,2,no
(-12*b*x+-2*b*x),-14*b*x,1,2,no
+99*a*b*y,$,1,1,no
(+27*a*x*y-80*a*x*y),-53*a*x*y,1,2,no
(-35*x*y+65*x*y),+30*x*y,1,2,no
(-9*a*b*x+36*a*b*x),+27*a*b*x,1,2,no
+-17*b*x*y,$,1,1,no
(+40*a*b*x*y++71*a*b*x*y),+11*a*b*x*y,1,2,no
(-68*y+96*y),+28*y,1,2,no
(-49*a*x*y-6*a*x*y),-55*a*x*y,1,2,no
(+88*x+79*x),+67*x,1,2,no
(-55*x*y+-41*x*y),-96*x*y,1,2,no
(-41*a*b*x*y-45*a*b*x*y),-86*a*b*x*y,1,2,no
(-27*x*y-37*x*y),-64*x*y,1,2,no
(-90*a*x-64*a*x),-54*a*x,1,2,no
(+82*x+54*x),+36*x,1,2,no
(-46*a*b*x*y-67*a*b*x*y),-13*a*b*x*y,1,2,no
+-21*a*b*x,$,1,1,no
(+69*a*b*y+0*y*a*b),+69*a*b*y,1,2,no
(-32*a*b*y-15*a*b*y),-47*a*b*y,1,2,no
(+66*a*x+22*a*x),+88*a*x,1,2,no
(-23*a*b*y+37*a*b*y),+14*a*b*y,1,2,no
(-13*a*x*y-4*a*x*y),-17*a*x*y,1,2,no
(-71*y+44*y),-27*y,1,2,no
-79*b*x,$,1,1,no
(+73*y+7*y),+80*y,1,2,no
(-88*y+41*y),-47*y,1,2,no
(-45*x*y-71*x*y),-16*x*y,1,2,no
(-69*y+49*y),-20*y,1,2,no
(+76*x*y+33*x*y),+9*x*y,1,2,no
(+66*a*b*x+12*a*b*x),+78*a*b*x,1,2,no
(-84*a*b*x*y++10*a*b*x*y),-74*a*b*x*y,1,2,no
(+65*b*x*y+77*b*x*y),+42*b*x*y,1,2,no
-50*x,$,1,1,no
(+49*b*x+-84*b*x),-35*b*x,1,2,no
(+66*y++55*y),+21*y,1,2,no
+-75*a*y,$,1,1,no
(+42*y-28*y),+14*y,1,2,no
(-22*a*b*x*y+32*a*b*x*y),+10*a*b*x*y,1,2,no
(-81*b*y+68*b*y),-13*b*y,1,2,no
(-83*y++47*y),-36*y,1,2,no
(+45*x*y++91*x*y),+36*x*y,1,2,no
(+91*x*y-79*x*y),+12*x*y,1,2,no
(+56*x+25*x),+81*x,1,2,no
(-69*b*x*y-32*b*x*y),-b*x*y,1,2,no
(-76*x*y+24*x*y),-52*x*y,1,2,no
-79*b*x*y,$,1,1,no
(+28*x*y-x*y),+27*x*y,1,2,no
(-97*y-53*y),-50*y,1,2,no
(+94*x*y-30*x*y),+64*x*y,1,2,no
(+31*b*x+8*b*x),+39*b*x,1,2,no
(-30*a*b*y+11*a*b*y),-19*a*b*y,1,2,no
(+28*y+49*y),+77*y,1,2,no
(+94*x+-13*x),+81*x,1,2,no
(+95*a*b*y++31*a*b*y),+26*a*b*y,1,2,no
(+94*x*y-23*x*y),+71*x*y,1,2,no
(-82*a*x*y+88*a*x*y),+6*a*x*y,1,2,no
-84*a*b*x*y,$,1,1,no
(+30*a*b*x*y+55*a*b*x*y),+85*a*b*x*y,1,2,no
(+61*a*b*x*y+48*a*b*x*y),+9*a*b*x*y,1,2,no
(+51*a*x-34*a*x),+17*a*x,1,2,no
(+56*x*y+48*x*y),+4*x*y,1,2,no
(-37*x*y-87*x*y),-24*x*y,1,2,no
(+29*b*x*y++53*b*x*y),+82*b*x*y,1,2,no
(-56*x*y+86*x*y),+30*x*y,1,2,no
(-33*a*b*x*y+-a*b*x*y),-34*a*b*x*y,1,2,no
(+23*y++36*y),+59*y,1,2,no
(+77*b*y+3*b*y),+80*b*y,1,2,no
(-94*a*b*x*y-31*a*b*x*y),-25*a*b*x*y,1,2,no
(+36*y+49*y),+85*y,1,2,no
(-95*x+58*x),-37*x,1,2,no
(-44*a*b*x-83*a*b*x),-27*a*b*x,1,2,no
(-9*b*y-13*b*y),-22*b*y,1,2,no
(-34*x*y+9*x*y),-25*x*y,1,2,no
(+8*x*y-93*x*y),-85*x*y,1,2,no
(-14*y-49*y),-63*y,1,2,no
+b*x,$,1,1,no
(+19*x*y-62*x*y),-43*x*y,1,2,no
(-31*a*b*x-49*a*b*x),-80*a*b*x,1,2,no
-41*y,$,1,1,no
(+40*x*y-14*x*y),+26*x*y,1,2,no
(+3*a*y+-52*a*y),-49*a*y,1,2,no
(-40*a*b*x++18*a*b*x),-22*a*b*x,1,2,no
78*a*b*y,$,1,1,no
(-46*a*b*x*y+44*a*b*x*y),-2*a*b*x*y,1,2,no
(-83*x-89*x),-72*x,1,2,no
(+49*y-8*y),+41*y,1,2,no
(+16*y+-48*y),-32*y,1,2,no
+-87*a*y,$,1,1,no
+56*a*b*x,$,1,1,no
-28*a*b*x*y,$,1,1,no
-7*y,$,1,1,no
(+17*a*b*x*y+71*a*b*x*y),+88*a*b*x*y,1,2,no
-17*a*y,$,1,1,no
(-7*y-55*y),-62*y,1,2,no
(-13*a*b*x+-67*a*b*x),-80*a*b*x,1,2,no
(-80*x*y++85*x*y),+5*x*y,1,2,no
-12*a*x*y,$,1,1,no
(-81*y+92*y),+11*y,1,2,no
(-14*x+91*x),+77*x,1,2,no
(-56*b*x*y-37*b*x*y),-93*b*x*y,1,2,no
(-41*x*y-87*x*y),-28*x*y,1,2,no
+60*x*y,$,1,1,no
(-39*a*x*y-13*a*x*y),-52*a*x*y,1,2,no
-36*y,$,1,1,no
(+22*y+33*y),+55*y,1,2,no
(+84*x*y+22*x*y),+6*x*y,1,2,no
(+52*a*b*x*y+2*a*b*x*y),+54*a*b*x*y,1,2,no
(-52*x+87*x),+35*x,1,2,no
(-70*x*y+25*x*y),-45*x*y,1,2,no
(+17*a*b*x*y+-69*a*b*x*y),-52*a*b*x*y,1,2,no
(+5*x-67*x),-62*x,1,2,no
(-13*y+89*y),+76*y,1,2,no
(+68*b*x++46*b*x),+14*b*x,1,2,no
(+18*a*x*y+96*a*x*y),+14*a*x*y,1,2,no
(+70*x*y+63*x*y),+33*x*y,1,2,no
(-45*x-58*x),-3*x,1,2,no
(+89*a*x*y+78*a*x*y),+67*a*x*y,1,2,no
(-88*a*b*y+89*a*b*y),+a*b*y,1,2,no
(-9*a*b*x*y-4*a*b*x*y),-13*a*b*x*y,1,2,no
+-27*a*b*y,$,1,1,no
(-67*x*y+-80*x*y),-47*x*y,1,2,no
(+33*x*y++84*x*y),+17*x*y,1,2,no
(+7*y-39*y),-32*y,1,2,no
(-9*x*y+11*x*y),+2*x*y,1,2,no
(+x*y-23*x*y),-22*x*y,1,2,no
(-95*a*b*x*y++65*a*b*x*y),-30*a*b*x*y,1,2,no
(-10*y+71*y),+61*y,1,2,no
+47*a*b*y,$,1,1,no
(+23*a*b*x+3*a*b*x),+26*a*b*x,1,2,no
(-8*a*b*x*y-7*a*b*x*y),-15*a*b*x*y,1,2,no
(-21*x+27*x),+6*x,1,2,no
(+48*x-70*x),-22*x,1,2,no
(+81*x-29*x),+52*x,1,2,no
(+90*x*y+86*x*y),+76*x*y,1,2,no
(+5*a*x*y+64*a*x*y),+69*a*x*y,1,2,no
(-49*x+0*x),-49*x,1,2,no
(-16*b*x*y-16*b*x*y),-32*b*x*y,1,2,no
(-34*x*y-61*x*y),-95*x*y,1,2,no
+-11*a*y,$,1,1,no
(-15*a*b*x-57*a*b*x),-72*a*b*x,1,2,no
(+82*a*x*y+8*a*x*y),+90*a*x*y,1,2,no
(+92*x-92*x),+0*x,1,2,no
-38*a*b*x,$,1,1,no
(-29*x-17*x),-46*x,1,2,no
(-46*a*b*x*y+-22*a*b*x*y),-68*a*b*x*y,1,2,no
(+8*x*y-83*x*y),-75*x*y,1,2,no
(-43*a*b*x*y+8*a*b*x*y),-35*a*b*x*y,1,2,no
(-69*x*y-36*x*y),-5*x*y,1,2,no
(+88*x*y++39*x*y),+27*x*y,1,2,no
(+94*x*y++80*x*y),+74*x*y,1,2,no
+93*x*y,$,1,1,no
(+66*x-23*x),+43*x,1,2,no
(+6*b*x-35*b*x),-29*b*x,1,2,no
(+37*x-41*x),-4*x,1,2,no
+22*x,$,1,1,no
(-16*a*x*y+73*a*x*y),+57*a*x*y,1,2,no
(-a*b*x*y-13*a*b*x*y),-14*a*b*x*y,1,2,no
(+34*x*y-40*x*y),-6*x*y,1,2,no
(-4*x*y+50*x*y),+46*x*y,1,2,no
(-54*a*b*y+53*a*b*y),-a*b*y,1,2,no
(+37*y-39*y),-2*y,1,2,no
(-32*a*b*x*y+-18*a*b*x*y),-50*a*b*x*y,1,2,no
(+20*a*x-28*a*x),-8*a*x,1,2,no
(-67*x+71*x),+4*x,1,2,no
(-70*b*x+-68*b*x),-38*b*x,1,2,no
+-20*a*b*x,$,1,1,no
(+30*b*y-68*b*y),-38*b*y,1,2,no
(+54*x*y+12*x*y),+66*x*y,1,2,no
(-62*a*b*x+18*a*b*x),-44*a*b*x,1,2,no
(+34*b*y+13*b*y),+47*b*y,1,2,no
-84*x*y,$,1,1,no
-37*x,$,1,1,no
(+86*x*y-28*x*y),+58*x*y,1,2,no
+94*a*y,$,1,1,no
(+83*x+20*x),+3*x,1,2,no
(+78*y+2*y),+80*y,1,2,no
(+2*a*b*x+41*a*b*x),+43*a*b*x,1,2,no
(+10*x*y+81*x*y),+91*x*y,1,2,no
(-28*a*x*y+5*a*x*y),-23*a*x*y,1,2,no
(-6*y-64*y),-70*y,1,2,no
(-24*a*b*x*y+20*a*b*x*y),-4*a*b*x*y,1,2,no
(-76*x*y-80*x*y),-56*x*y,1,2,no
(-28*a*b*y-39*a*b*y),-67*a*b*y,1,2,no
(-11*y-51*y),-62*y,1,2,no
(+59*y-98*y),-39*y,1,2,no
(-33*x*y+65*x*y),+32*x*y,1,2,no
(-58*x-56*x),-14*x,1,2,no
(-34*a*x-17*a*x),-51*a*x,1,2,no
(-31*b*x*y+20*b*x*y),-11*b*x*y,1,2,no
(+77*a*b*x*y+44*a*b*x*y),+21*a*b*x*y,1,2,no
(-25*x*y+57*x*y),+32*x*y,1,2,no
(+72*a*b*x*y+4*a*b*x*y),+76*a*b*x*y,1,2,no
(-16*a*b*y+88*a*b*y),+72*a*b*y,1,2,no
-18*a*x*y,$,1,1,no
+19*b*x*y,$,1,1,no
(-6*a*b*x*y+11*a*b*x*y),+5*a*b*x*y,1,2,no
+46*y,$,1,1,no
(+58*a*x*y+0*x*y*a),+58*a*x*y,1,2,no
(-56*x-52*x),-8*x,1,2,no
-88*a*x,$,1,1,no
(-44*a*y-86*a*y),-30*a*y,1,2,no
(+97*x*y-30*x*y),+67*x*y,1,2,no
97*a*x,$,1,1,no
(-55*a*b*y-70*a*b*y),-25*a*b*y,1,2,no
(-39*b*x*y+48*b*x*y),+9*b*x*y,1,2,no
(-79*a*b*x*y-3*a*b*x*y),-82*a*b*x*y,1,2,no
+22*a*b*x*y,$,1,1,no
(+35*a*x*y++43*a*x*y),+78*a*x*y,1,2,no
(-79*b*x-4*b*x),-83*b*x,1,2,no
(+62*x++4*x),+66*x,1,2,no
(-27*y-10*y),-37*y,1,2,no
(-44*x-28*x),-72*x,1,2,no
(-92*x*y-99*x*y),-91*x*y,1,2,no
(+62*a*b*x*y+4*a*b*x*y),+66*a*b*x*y,1,2,no
(+84*b*x*y+83*b*x*y),+67*b*x*y,1,2,no
(-23*b*y-9*b*y),-32*b*y,1,2,no
(-71*b*x*y-48*b*x*y),-19*b*x*y,1,2,no
(-25*a*b*y+-63*a*b*y),-88*a*b*y,1,2,no
(+30*a*b*y++64*a*b*y),+94*a*b*y,1,2,no
74*a*y,$,1,1,no
+8*b*x*y,$,1,1,no
(+27*a*x*y+85*a*x*y),+12*a*x*y,1,2,no
(+8*x*y+35*x*y),+43*x*y,1,2,no
(+97*x*y+-49*x*y),+48*x*y,1,2,no
(-12*b*x*y+49*b*x*y),+37*b*x*y,1,2,no
(+23*y+26*y),+49*y,1,2,no
(+54*a*b*x*y+8*a*b*x*y),+62*a*b*x*y,1,2,no
(+11*x*y++46*x*y),+57*x*y,1,2,no
(+4*a*x*y-22*a*x*y),-18*a*x*y,1,2,no
76*a*b*y,$,1,1,no
91*a*b*x*y,$,1,1,no
(+34*a*b*y+64*a*b*y),+98*a*b*y,1,2,no
(+26*a*b*x+74*a*b*x),+0*x*b*a,1,2,no
(-89*a*x-52*a*x),-41*a*x,1,2,no
(-69*b*x*y+37*b*x*y),-32*b*x*y,1,2,no
(+80*x-17*x),+63*x,1,2,no
(-41*x*y+-46*x*y),-87*x*y,1,2,no
(-8*x-20*x),-28*x,1,2,no
(-82*a*b*x*y-36*a*b*x*y),-18*a*b*x*y,1,2,no
(+51*x*y+53*x*y),+4*x*y,1,2,no
(+22*x*y+58*x*y),+80*x*y,1,2,no
(-53*b*x+77*b*x),+24*b*x,1,2,no
+61*y,$,1,1,no
(+31*a*b*x+-20*a*b*x),+11*a*b*x,1,2,no
(+25*y-3*y),+22*y,1,2,no
(+20*b*x*y+12*b*x*y),+32*b*x*y,1,2,no
(+36*x+-46*x),-10*x,1,2,no
(-4*a*x-70*a*x),-74*a*x,1,2,no
+16*a*y,$,1,1,no
(+8*x-61*x),-53*x,1,2,no
+49*a*x,$,1,1,no
(-59*a*b*x*y+-43*a*b*x*y),-2*a*b*x*y,1,2,no
(-14*x*y+21*x*y),+7*x*y,1,2,no
(+13*a*b*x*y-25*a*b*x*y),-12*a*b*x*y,1,2,no
+3*x,$,1,1,no
-24*x*y,$,1,1,no
-59*b*x*y,$,1,1,no
(+93*a*b*x-57*a*b*x),+36*a*b*x,1,2,no
(-13*x*y-76*x*y),-89*x*y,1,2,no
(-21*y+72*y),+51*y,1,2,no
-32*a*b*x,$,1,1,no
(+87*x-57*x),+30*x,1,2,no
(-53*x*y+80*x*y),+27*x*y,1,2,no
(-13*x*y-32*x*y),-45*x*y,1,2,no
(-93*x*y-44*x*y),-37*x*y,1,2,no
(-33*x+5*x),-28*x,1,2,no
(+82*y+26*y),+8*y,1,2,no
(+2*a*b*y+13*a*b*y),+15*a*b*y,1,2,no
(+35*a*x*y-33*a*x*y),+2*a*x*y,1,2,no
+67*b*x,$,1,1,no
(+50*b*x*y+8*b*x*y),+58*b*x*y,1,2,no
(-56*b*x+58*b*x),+2*b*x,1,2,no
(-63*x*y+86*x*y),+23*x*y,1,2,no
(+93*a*x*y-41*a*x*y),+52*a*x*y,1,2,no
(+7*b*x+84*b*x),+91*b*x,1,2,no
(-75*a*x-52*a*x),-27*a*x,1,2,no
(-17*a*b*y+-27*a*b*y),-44*a*b*y,1,2,no
(-68*a*b*y-20*a*b*y),-88*a*b*y,1,2,no
(-82*x*y-55*x*y),-37*x*y,1,2,no
(+70*x++56*x),+26*x,1,2,no
(+98*x*y+90*x*y),+88*x*y,1,2,no
(+3*b*x*y+46*b*x*y),+49*b*x*y,1,2,no
(+67*x+90*x),+57*x,1,2,no
+47*y,$,1,1,no
+12*x*y,$,1,1,no
(-18*y+24*y),+6*y,1,2,no
(+44*y+12*y),+56*y,1,2,no
(-69*a*b*x-64*a*b*x),-33*a*b*x,1,2,no
(-56*a*b*y-64*a*b*y),-20*a*b*y,1,2,no
(-51*a*b*x*y-17*a*b*x*y),-68*a*b*x*y,1,2,no
(+8*b*x+-75*b*x),-67*b*x,1,2,no
(+63*x*y+34*x*y),+97*x*y,1,2,no
(+94*x-68*x),+26*x,1,2,no
(-14*a*b*x*y+29*a*b*x*y),+15*a*b*x*y,1,2,no
(-19*b*x*y-83*b*x*y),-2*b*x*y,1,2,no
(-46*b*x*y-66*b*x*y),-12*b*x*y,1,2,no
(-73*a*b*x-69*a*b*x),-42*a*b*x,1,2,no
(+37*a*b*x-69*a*b*x),-32*a*b*x,1,2,no
(+22*b*x-10*b*x),+12*b*x,1,2,no
(+32*b*x*y+97*b*x*y),+29*b*x*y,1,2,no
(-41*a*x*y-27*a*x*y),-68*a*x*y,1,2,no
(+30*b*x*y++87*b*x*y),+17*b*x*y,1,2,no
(-25*a*b*y-55*a*b*y),-80*a*b*y,1,2,no
(+69*y+-94*y),-25*y,1,2,no
(-80*b*x*y-50*b*x*y),-30*b*x*y,1,2,no
+49*y,$,1,1,no
(+12*x-11*x),+x,1,2,no
(+46*x*y+97*x*y),+43*x*y,1,2,no
+83*x,$,1,1,no
(+19*a*b*x++39*a*b*x),+58*a*b*x,1,2,no
+57*b*x,$,1,1,no
(-67*a*b*x+42*a*b*x),-25*a*b*x,1,2,no
(-34*x+81*x),+47*x,1,2,no
(-75*x*y-83*x*y),-58*x*y,1,2,no
(-66*x++78*x),+12*x,1,2,no
(-58*x+81*x),+23*x,1,2,no
12*b*x,$,1,1,no
(+3*x-76*x),-73*x,1,2,no
(-87*x*y-62*x*y),-49*x*y,1,2,no
(-15*b*x*y+14*b*x*y),-b*x*y,1,2,no
(-77*x-78*x),-55*x,1,2,no
+-51*a*b*x*y,$,1,1,no
(-37*a*b*y-62*a*b*y),-99*a*b*y,1,2,no
(+43*a*y+7*a*y),+50*a*y,1,2,no
(-40*a*x*y-60*a*x*y),+0*x*y*a,1,2,no
(+76*x-82*x),-6*x,1,2,no
(-85*x-12*x),-97*x,1,2,no
(+81*x-90*x),-9*x,1,2,no
(-53*a*b*x*y-61*a*b*x*y),-14*a*b*x*y,1,2,no
(-6*x-33*x),-39*x,1,2,no
(+2*x*y+83*x*y),+85*x*y,1,2,no
(+54*y-66*y),-12*y,1,2,no
(+80*b*y+96*b*y),+76*b*y,1,2,no
(+83*a*b*y++24*a*b*y),+7*a*b*y,1,2,no
(-3*x*y++97*x*y),+94*x*y,1,2,no
(+22*x*y-65*x*y),-43*x*y,1,2,no
(-8*x-70*x),-78*x,1,2,no
(-61*x*y-88*x*y),-49*x*y,1,2,no
-4*a*y,$,1,1,no
(-72*a*x+-84*a*x),-56*a*x,1,2,no
(+51*x*y+13*x*y),+64*x*y,1,2,no
(+8*b*y+95*b*y),+3*b*y,1,2,no
(+87*a*b*x*y++85*a*b*x*y),+72*a*b*x*y,1,2,no
(-18*a*b*x++0*x*a*b),-18*a*b*x,1,2,no
(+36*b*x*y-19*b*x*y),+17*b*x*y,1,2,no
(-61*y-93*y),-54*y,1,2,no
+-65*a*b*x,$,1,1,no
+-96*a*b*x,$,1,1,no
(-73*y+10*y),-63*y,1,2,no
(-37*y+34*y),-3*y,1,2,no
(-10*x+2*x),-8*x,1,2,no
(+42*a*b*y+31*a*b*y),+73*a*b*y,1,2,no
74*a*b*y,$,1,1,no
(+27*y-y),+26*y,1,2,no
(-21*x++68*x),+47*x,1,2,no
(+19*y++87*y),+6*y,1,2,no
(-13*x-40*x),-53*x,1,2,no
(+15*a*x*y+17*a*x*y),+32*a*x*y,1,2,no
(+91*a*b*x+73*a*b*x),+64*a*b*x,1,2,no
+77*a*y,$,1,1,no
(-32*a*b*y+58*a*b*y),+26*a*b*y,1,2,no
(-84*a*y+-55*a*y),-39*a*y,1,2,no
(-62*y+73*y),+11*y,1,2,no
(-89*a*b*x*y-98*a*b*x*y),-87*a*b*x*y,1,2,no
(+40*b*x+6*b*x),+46*b*x,1,2,no
(+12*b*x*y-17*b*x*y),-5*b*x*y,1,2,no
(+21*y+46*y),+67*y,1,2,no
(-11*a*b*y-5*a*b*y),-16*a*b*y,1,2,no
30*a*b*y,$,1,1,no
(-17*y++35*y),+18*y,1,2,no
(-3*a*b*y-97*a*b*y),+0*b*y*a,1,2,no
(+58*b*y++34*b*y),+92*b*y,1,2,no
(+89*a*x*y++61*a*x*y),+50*a*x*y,1,2,no
(-83*x+2*x),-81*x,1,2,no
+-46*a*b*x*y,$,1,1,no
(+63*y-26*y),+37*y,1,2,no
(-96*x*y+74*x*y),-22*x*y,1,2,no
(+67*x*y+33*x*y),+0*x*y,1,2,no
71*a*x,$,1,1,no
(-25*y+21*y),-4*y,1,2,no
-73*b*y,$,1,1,no
(+20*a*b*y+19*a*b*y),+39*a*b*y,1,2,no
-81*b*x,$,1,1,no
(-5*x*y+23*x*y),+18*x*y,1,2,no
(-4*a*b*x*y+60*a*b*x*y),+56*a*b*x*y,1,2,no
(+x-93*x),-92*x,1,2,no
(-66*x*y+86*x*y),+20*x*y,1,2,no
(-3*x*y+63*x*y),+60*x*y,1,2,no
(-11*b*x*y+52*b*x*y),+41*b*x*y,1,2,no
(-31*a*b*x*y+14*a*b*x*y),-17*a*b*x*y,1,2,no
+-34*a*b*x,$,1,1,no
(-82*x*y-56*x*y),-38*x*y,1,2,no
(+30*a*b*x*y+23*a*b*x*y),+53*a*b*x*y,1,2,no
(+54*y+-46*y),+8*y,1,2,no
(+66*a*y+96*a*y),+62*a*y,1,2,no
(+6*a*b*x*y++27*a*b*x*y),+33*a*b*x*y,1,2,no
+34*b*x*y,$,1,1,no
(-7*a*b*y-46*a*b*y),-53*a*b*y,1,2,no
(+28*a*b*y+-16*a*b*y),+12*a*b*y,1,2,no
(+43*x-59*x),-16*x,1,2,no
(-36*x*y+54*x*y),+18*x*y,1,2,no
(-30*a*b*x*y+77*a*b*x*y),+47*a*b*x*y,1,2,no
(-77*a*b*x*y-30*a*b*x*y),-7*a*b*x*y,1,2,no
(-3*y+25*y),+22*y,1,2,no
(-67*b*y-78*b*y),-45*b*y,1,2,no
(-9*a*b*x-15*a*b*x),-24*a*b*x,1,2,no
-51*y,$,1,1,no
(-7*a*b*y-20*a*b*y),-27*a*b*y,1,2,no
(+3*a*y+30*a*y),+33*a*y,1,2,no
(-6*a*x+47*a*x),+41*a*x,1,2,no
(-28*y+77*y),+49*y,1,2,no
(+10*y-62*y),-52*y,1,2,no
(+56*y-43*y),+13*y,1,2,no
-16*b*x*y,$,1,1,no
(+76*a*b*y+28*a*b*y),+4*a*b*y,1,2,no
-41*a*b*x,$,1,1,no
(+64*x+94*x),+58*x,1,2,no
(+42*a*y-19*a*y),+23*a*y,1,2,no
+87*a*b*x,$,1,1,no
(+40*x+72*x),+12*x,1,2,no
(-13*a*b*x*y-95*a*b*x*y),-8*a*b*x*y,1,2,no
(+2*a*b*x++47*a*b*x),+49*a*b*x,1,2,no
(-7*a*b*x*y+82*a*b*x*y),+75*a*b*x*y,1,2,no
(+33*x*y+59*x*y),+92*x*y,1,2,no
(-68*b*x*y+-19*b*x*y),-87*b*x*y,1,2,no
+69*x*y,$,1,1,no
-49*a*b*x*y,$,1,1,no
(-95*y++69*y),-26*y,1,2,no
(-24*x-51*x),-75*x,1,2,no
(+0*y*a*b-13*a*b*y),-13*a*b*y,1,2,no
-2*a*y,$,1,1,no
(+23*y++88*y),+11*y,1,2,no
(-69*a*b*x+6*a*b*x),-63*a*b*x,1,2,no
58*a*y,$,1,1,no
-40*a*b*x*y,$,1,1,no
(-60*y+10*y),-50*y,1,2,no
(+7*x*y+0*x*y),+7*x*y,1,2,no
+45*a*b*x,$,1,1,no
(+49*a*x*y+-61*a*x*y),-12*a*x*y,1,2,no
(+58*x+-18*x),+40*x,1,2,no
-11*b*x,$,1,1,no
(+58*a*b*y++5*a*b*y),+63*a*b*y,1,2,no
(+45*y+23*y),+68*y,1,2,no
(+6*a*b*x*y+21*a*b*x*y),+27*a*b*x*y,1,2,no
69*b*x,$,1,1,no
(-27*x+54*x),+27*x,1,2,no
(-84*a*x*y-41*a*x*y),-25*a*x*y,1,2,no
(-71*x-6*x),-77*x,1,2,no
+20*b*x*y,$,1,1,no
(-45*b*x*y-46*b*x*y),-91*b*x*y,1,2,no
(-59*a*b*x*y+72*a*b*x*y),+13*a*b*x*y,1,2,no
(+4*a*b*y+-44*a*b*y),-40*a*b*y,1,2,no
+22*a*x,$,1,1,no
-70*a*x,$,1,1,no
(-48*b*x-44*b*x),-92*b*x,1,2,no
(+45*x*y+56*x*y),+x*y,1,2,no
(+56*x*y-34*x*y),+22*x*y,1,2,no
(+21*b*x*y+62*b*x*y),+83*b*x*y,1,2,no
+12*a*x*y,$,1,1,no
(+13*x*y-66*x*y),-53*x*y,1,2,no
(+32*b*y-b*y),+31*b*y,1,2,no
(-29*y++42*y),+13*y,1,2,no
(+30*b*x+71*b*x),+b*x,1,2,no
(-10*a*b*x*y+-10*a*b*x*y),-20*a*b*x*y,1,2,no
(+34*x*y+70*x*y),+4*x*y,1,2,no
(-11*x++11*x),+0*x,1,2,no
(-55*b*x*y-43*b*x*y),-98*b*x*y,1,2,no
15*a*x*y,$,1,1,no
(+71*y-10*y),+61*y,1,2,no
(-16*a*x*y++49*a*x*y),+33*a*x*y,1,2,no
(-44*y+57*y),+13*y,1,2,no
(-40*b*x*y+6*b*x*y),-34*b*x*y,1,2,no
(-21*b*x*y+50*b*x*y),+29*b*x*y,1,2,no
(+97*x+-48*x),+49*x,1,2,no
(+0*x*y*a*b-62*a*b*x*y),-62*a*b*x*y,1,2,no
(+58*a*b*x*y++98*a*b*x*y),+56*a*b*x*y,1,2,no
(-39*x+55*x),+16*x,1,2,no
(-56*a*x-42*a*x),-98*a*x,1,2,no
(-65*x*y+23*x*y),-42*x*y,1,2,no
(-99*y+37*y),-62*y,1,2,no
(-64*a*x*y+-29*a*x*y),-93*a*x*y,1,2,no
(+78*a*b*x*y-86*a*b*x*y),-8*a*b*x*y,1,2,no
(-47*a*x*y-83*a*x*y),-30*a*x*y,1,2,no
(+54*x*y+69*x*y),+23*x*y,1,2,no
(-72*a*b*x*y-77*a*b*x*y),-49*a*b*x*y,1,2,no
+36*b*y,$,1,1,no
(+15*x*y-55*x*y),-40*x*y,1,2,no
+-39*a*b*x,$,1,1,no
(-16*b*y+55*b*y),+39*b*y,1,2,no
(+82*x+-92*x),-10*x,1,2,no
(-70*y+78*y),+8*y,1,2,no
-21*b*x,$,1,1,no
(-84*a*b*x+-25*a*b*x),-9*a*b*x,1,2,no
(-66*x*y-9*x*y),-75*x*y,1,2,no
-58*x*y,$,1,1,no
(-75*x+97*x),+22*x,1,2,no
(-44*x-39*x),-83*x,1,2,no
(-16*a*b*y-47*a*b*y),-63*a*b*y,1,2,no
+12*b*x*y,$,1,1,no
(-55*b*x*y+80*b*x*y),+25*b*x*y,1,2,no
(-26*a*b*x*y++12*a*b*x*y),-14*a*b*x*y,1,2,no
(-62*b*y+78*b*y),+16*b*y,1,2,no
+93*a*x*y,$,1,1,no
(+78*x-65*x),+13*x,1,2,no
(-71*x*y+81*x*y),+10*x*y,1,2,no
(+16*a*x+65*a*x),+81*a*x,1,2,no
-12*b*y,$,1,1,no
+-95*b*x*y,$,1,1,no
(-22*a*x-27*a*x),-49*a*x,1,2,no
(-19*x+-27*x),-46*x,1,2,no
-93*a*b*x*y,$,1,1,no
(-53*x++28*x),-25*x,1,2,no
(+14*y+75*y),+89*y,1,2,no
(+26*a*x*y-5*a*x*y),+21*a*x*y,1,2,no
(+59*b*y++34*b*y),+93*b*y,1,2,no
(+16*y-91*y),-75*y,1,2,no
